title,url,image,category,date,content
New Qualcomm smart audio platform development kit hits the market,https://iot.eetimes.com/new-qualcomm-smart-audio-platform-development-kit-hits-the-market/,https://iot.eetimes.com/wp-content/uploads/sites/2/2018/09/qualcomm-audio-450x270.jpg,Technology Trends,"September 11, 2018","Atlantik Elektronik recently announced the launch of an all-new Smart Audio Platform development kit from Qualcomm. It includes the building blocks for creating a smart speaker, making it simpler for audio manufacturers to start developing straight out of the box.This flexible solution is based on the APQ8009 with a range of software configurations that are designed to allow OEMs to create truly optimized smart speakers across various product tiers and categories.Furthermore, Qualcomm has accelerated the introduction of development platforms for all market needs, including platforms with support for Alibaba AI Voice, Amazon Alexa, Baidu DuerOS, Google Assistant and Microsoft Cortana.From the announcement:Built on the Smart Audio Platform, the development kit features a Wi-Fi certified System-on-Module that integrates the key system components, helping to reduce development time and overall design cost.Taking a closer look at some of the more technical specifications, the Qualcomm Smart Audio Platform offers integrated Hi-Fi audio playback and post-processing algorithms for premium sound quality, Qualcomm AllPlay multi-room and multi-channel networking solution for whole-home synchronized audio streaming, and advanced application processing capabilities for a customizable and responsive user experience.Additional key features include a quad-core ARM A53 processor and integrated Qualcomm Hexagon audio DSP, dual band 802.11ac Wi-Fi (1×1 and 2×2 options), Bluetooth 4.2 + Bluetooth Low Energy (BLE) with support for key profiles such as A2DP source/sink, AVRCP, SPP, HFP, PAN, NAP, AVCTP, AVDTP, PBAP, RSP / Wake on BLE, and high-performance audio encode/decode with Qualcomm aptX and aptX HD. Audio playback supports a wide range of industry audio codecs including MP3, AAC, OggVorbis, FLAC, AIFF, WAV, PCM, ALAC, with high-performance Bluetooth/Wi-Fi coexistence for optimal audio performance.Read the full story on our sister site IoT-Design-Zone"
FREE Webinar: Recent Advances in Wireless Sensing and How to Use Sensors to Enable Growth of the IoT,https://iot.eetimes.com/free-webinar-recent-advances-in-wireless-sensing-and-how-to-use-sensors-to-enable-growth-of-the-iot/,https://iot.eetimes.com/wp-content/uploads/sites/2/2015/09/iotblue-450x270.jpg,Technology Trends,"August 27, 2018","In an upcoming, free webinar on September 20, 2018, the experts at ON Semiconductor will review how recent advances in wireless sensing have enabled growth of the IoT. They will also go over recommendations for how to use this technology in your future projects.From the webinar’s description:Among the key items that will be discussed:About the speaker:Greg Rice, Business Unit, Technical Marketing and Applications Manager, ON SemiconductorGreg Rice, Business Unit, Technical Marketing and Applications Manager, ON SemiconductorGreg has more than 20 years of experience within the semiconductor industry, with a focus on high speed analog and RF products. Greg has held positions in design, product engineering, applications engineering, and now Technical Marketing Management. At ON Semiconductor, Greg is currently working to bring to market a new Smart Passive Sensor technology that has the potential to revolutionize the sensor industry.Pre-register now: Recent Advances in Wireless Sensing and How to Use Sensors to Enable Growth of the IoT"
"At Embedded Microprocessor Benchmark Consortium, IoT gets new security, BLE benchmarks",https://iot.eetimes.com/at-embedded-microprocessor-benchmark-consortium-iot-gets-new-security-ble-benchmarks/,https://iot.eetimes.com/wp-content/uploads/sites/2/2015/08/shutterstock_306871964-450x270.jpg,Technology Trends,"August 17, 2018","A host of new benchmarks for the power consumption of two key IoT functions — Bluetooth and security — were just announced at the Embedded Microprocessor Benchmark Consortium.EEMBC is just making details of SecureMark available to members now, and the Bluetooth benchmark is about a month away.Author Rick Merritt explains:For those curious, documentation of the test is available to EEMBC members now. Chip companies involved in the effort are expected to report results on the group’s website within six months.As for the Bluetooth benchmark, EEMBC is about a month away from releasing details of it. But in summary, it will score energy consumed on an IoT end node, gathering and processing sensor data and reporting it to a gateway via BLE. Silicon Labs leads the Bluetooth effort with support from Dialog, STMicroelectronics, and others.Wroth pointing out: Both SecureMark and the Bluetooth test are based on EEMBC’s IoT Connect, a hardware and software test framework that the group has used for three IoT-related benchmarks.Via our sister site EETimes"
Arm spends $600 million to support continued expansion of its IoT portfolio,https://iot.eetimes.com/arm-spends-600-million-to-support-continued-expansion-of-its-iot-portfolio/,https://iot.eetimes.com/wp-content/uploads/sites/2/2018/08/arm-450x270.jpg,Technology Trends,"August 6, 2018","Arm is making all of the necessary moves to expand its IoT solutions portfolio beyond the processor IP. The company is reportedly in the final stages of acquiring Mountain View, Calif.-based data analytics firm Treasure Data for $600 million. This comes on the heels of its acquisition in June of Stream Technologies, a unified connectivity management platform for IoT devices, and its investment in San Jose-based SWIM.ai.News of this latest acquisition comes from people close to the deal. It also comes prior to the company’s planned “major IoT announcement” on August 7.While nothing is official, author Nitin Dahad speculates on what this (supposed) acquisition means:When it comes to Arm, it seems like those in charge have recognized that the route to profitability has to be this bigger ecosystem sell, and hence, the acquisition strategy would make sense.For instance, the acquisition of Stream provides the physical connectivity platform for IoT networks covering several wireless protocols. At the time of acquisition, it is said to have been maintaining 770,000 managed subscribers and handling 2 TB of traffic per day. Stream provides companies with the ability to deploy an IoT device, find a network, self-authenticate, automatically provision, and connect to the lowest-cost channel, removing the need to interface with multiple different network systems and develop several business contracts for the network connectivity.When the acquisition was announced, Arm said that, together with its Mbed IoT device management platform, the combination will provide organizations with a scalable end-to-end IoT platform for managing, connecting, provisioning and updating devices. In addition, Stream is also expected to work with mobile industry association GSMA to create compliant embedded subscriber identity module (eSIM) solutions to ensure secure identity and optimal connectivity for IoT devices from the chip to the cloud.As for Treasure Data — whose customers include SoftBank, the owner of Arm — the company already provides data analytics solutions for automotive and IoT for firms like Pioneer, Mitsubishi, and Subaru. One of the company’s biggest selling points is its ability to ingest data from any connected device or machine, correlate data from multiple sources, and leverage machine learning to enable customers to act on the insights provided. It was founded by three Japanese entrepreneurs in California in 2011 and has received over $54 million in funding to date.Read the full story on our sister site EETimes"
And the Edge Computing Company of the Year award goes to . . .,https://iot.eetimes.com/and-the-edge-computing-company-of-the-year-award-goes-to/,https://iot.eetimes.com/wp-content/uploads/sites/2/2018/07/edge-computing-450x270.jpg,Technology Trends,"July 30, 2018","Congratulations to ADLINK Technology: The company has been formally recognized as the Edge Computing Company of the Year in the sixth annual Compass Intelligence awards.For those unfamiliar, the awards honor the top companies, products, and technology solutions in mobile, IoT and emerging technology industries. As far as ADLINK, the company won its award in the category of IoT Data.ADLINK is widely recognized as a leader in the Edge Computing space. The company specializes in reducing the complexity of building Industrial Internet of Things systems that balance the requirements for data availability both at the edge and in the cloud.Worth noting: ADLINK is a Premier Member of the Intel Internet of Things Solutions Alliance and has a strategic partnership with NVIDA to bring AI to the Edge. The company is also an active contributor in many standards and interoperability initiatives, and the company’s products are available in more than 40 countries across five continents.As far as the Compass Intelligence Awards, the nomination process begins as industry players submit their picks in three primary award categories: Mobile & Wireless, IoT/Connected Solutions, and Bamboo Mobile, a special category that is focused on sustainability. After the nominations are closed, more than 40 industry-leading editors, journalists, thought leaders and analysts vote on the award recipients. The 50 nominated awards and five Compass-selected awards identify the best among a number of technology products and services.Via our sister site IoT-Design-Zone"
New industrial IoT starter kit now available,https://iot.eetimes.com/new-industrial-iot-starter-kit-now-available/,https://iot.eetimes.com/wp-content/uploads/sites/2/2018/07/softing-iiot-450x270.jpg,Technology Trends,"July 23, 2018","Softing Industrial, an expert in the implementation and advancement of digital data exchange in industrial automation applications, recently announced the launch of its new Industrial IoT Starter Kit, which was designed to serve as a gateway for companies to get connected to industrial IoT solutions.Image via Softing.comThe kit offers pre-integration with Microsoft Azure Connected Factory and complete flexibility based on the OPC UA interoperability standard.From the company’s announcement:Those who purchase the kit will enjoy reduced efforts for system integration and configuration (a first secure, industrial-grade end-to-end solution in production environments is usually available within less than a day). Users will also note full flexibility and investment protection based on relevant standards such as OPC UA.As an example, it is possible to deploy edge analytics on the gateway, or to connect several client applications in parallel. End customers get started quickly, and can modify and expand their IoT solution as they learn more.Softing’s Industrial IoT Starter Kit is Azure-certified and commercially available now. First kits have been sold to IT system integrators and to end customers in the manufacturing industry.Via our sister site IoT-Design-Zone"
High-performance audio speakers to help lead to highly advanced vehicle infotainment solutions,https://iot.eetimes.com/high-performance-audio-speakers-to-help-lead-to-highly-advanced-vehicle-infotainment-solutions/,https://iot.eetimes.com/wp-content/uploads/sites/2/2019/07/taoglas-450x270.jpg,Technology Trends,"July 23, 2019","Taoglas is making quick entry into the IoT market, following its recent acquisition of ThinkWireless. The company, a provider of IoT and automotive antenna and RF solutions, has announced the launch of high-performance speakers to its product line.Dermot O’Shea, Joint CEO and Co-founder of Taoglas:“The automotive and commercial trucking industries are experiencing huge demands for extra connectivity, infotainment, content and mobile services. Our entry into the speaker ecosystem is a testament to Taoglas’ evolution as a leading provider of highly advanced vehicle infotainment solutions. While many consumers may not appreciate the level of engineering and production sophistication required to consistently produce OEM high-quality automotive speakers, they are actually a critical solution that are often taken for granted for services, such as smart navigation, emergency alert systems and infotainment. Our strength in RF simulation, environmental reliability and testing via anechoic chambers will deliver a crisp and enjoyable audio experience for drivers worldwide, and our custom solution offering is unique in the market. Designers no longer have to accept what is already out there, they can have a speaker optimized for their install and environment at a competitive cost.”“The automotive and commercial trucking industries are experiencing huge demands for extra connectivity, infotainment, content and mobile services. Our entry into the speaker ecosystem is a testament to Taoglas’ evolution as a leading provider of highly advanced vehicle infotainment solutions. While many consumers may not appreciate the level of engineering and production sophistication required to consistently produce OEM high-quality automotive speakers, they are actually a critical solution that are often taken for granted for services, such as smart navigation, emergency alert systems and infotainment. Our strength in RF simulation, environmental reliability and testing via anechoic chambers will deliver a crisp and enjoyable audio experience for drivers worldwide, and our custom solution offering is unique in the market. Designers no longer have to accept what is already out there, they can have a speaker optimized for their install and environment at a competitive cost.”The company’s new dual, full-range, high-sensitivity speakers deliver distortion-free audio, high fidelity and high-power handling sound. Well-priced, the company prides itself as the provider of premier quality audio solutions for the everyday man.What’s more, the company points out that this new line of speakers can be customized for IoT applications like alarm panels, remote alert systems, and industrial communication applications for warehouse and logistic sites.A running list of the new speakers includes:The new coax-speaker series include:Taoglas’s audio speakers will be made available for purchase via the Taoglas website, through key distribution partners. For more information, visit www.taoglas.com.Story via prnewswire.com"
New switches designed for easier integration of IoT and home automation solutions,https://iot.eetimes.com/new-switches-designed-for-easier-integration-of-iot-and-home-automation-solutions/,https://iot.eetimes.com/wp-content/uploads/sites/2/2019/07/ck-switches-450x270.jpg,Technology Trends,"July 10, 2019","Here’s something you don’t hear every day: a pair of switches might soon disrupt the IoT industry. At least, that’s what the folks at C&K would like you to believe with its two new subminiature tactile switches.Referred to as PTS636 and PTS526, theses switches feature a large actuation surface for simpler integration, and have been designed for home automation and other solutions around internet of things (IoT) applications. This includes everything from drones to e-bikes, robotic vacuum cleaners, and more.Taking a look at the tech specs, the PTS636 switch has a 6.0 × 3.5-mm footprint and an adjustable thickness of 2.5 mm, 4.3 mm, and 5.0 mm. It is available in four different operating-force levels: 130 gf, 180 gf, 250 gf, and 320 gf.The PTS526 tact switch, meanwhile, offers a 5.2 × 5.2-mm footprint and an adjustable thickness of 0.8 mm to 2.0 mm. It offers three actuation forces: 160 gf, 260 gf, and 320 gf.Both switches are manufactured in surface-mount technology (SMT) format, using a hard actuator to ensure that switches can be efficiently integrated into standard processes. This, in turn, eliminates the need for an additional interface button and reduces costs as well as time to market.From an applications standpoint, the PTS636 and PTS526 offer reliability of up to 500,000 cycles. Both switches are rated at 50 mA and offer a bounce time of less than 10 ms. The operating temperature range for both lines is −20°C to 70°C.And finally, from a designer’s standpoint, the PTS636 includes a version with 2.5-mm height and an integrated ground pin, while the PTS526 design includes a version with an integrated ground pin. The tact switches also facilitate easy routing of unwanted electrical overload with electrostatic discharge (ESD) protection soldered into the printed circuit board.Via our sister site ElectronicProducts.com"
The IoTSWC Brokerage Event will connect over 350 companies from 35 countries,https://iot.eetimes.com/the-iotswc-brokerage-event-will-connect-over-350-companies-from-35-countries/,https://iot.eetimes.com/wp-content/uploads/sites/2/2019/06/iotswc-450x270.jpg,Technology Trends,"July 5, 2019","Providers of IoT, artificial intelligence and blockchain solutions, technological centers, universities and startups, and industrial companies interested in implementing these disruptive technologies. All of them will have the chance to find international business, commercial and technological partners at the Brokerage Event at the IoT Solutions World Congress (IoTSWC) from 29th to 31st October. This networking activity will schedule up to 800 bilateral interviews over three days, connecting over 350 companies from 35 countries.Enterprise Europe Network and ACCIÓ, the Catalan Government agency for business competitiveness, organize the Brokerage Event within the framework of IoTSWC. The firms that register on the platform can schedule 20-minute B2B meetings with other participants.The organizations taking part in the Brokerage Event are coming from Europe, the USA, Canada, China, India, Taiwan, Malaysia, Australia, Israel, and Turkey. These meetings will enable them to reach international partnership agreements for sales and licences, joint ventures, outsourcing, investment, technological transfer and R&D projects.This activity, popular with SMEs, leads to the active establishment of contacts, saving time and resources, expanding professional networks and promoting cross-border business relationships. Similarly, the organizations taking part in the program will gain visibility in the market by attending IoTSWC, a leading event on the innovations of the industrial internet of things and its convergence with other disruptive technologies that are driving the digitization of all kinds of sectors and businesses.Last year, 95% of the participants declared that the IoTSWC Brokerage Event exceeded their expectations, and 85% regarded their meeting schedule as the right one. Additionally, 45% of the 700 interviews conducted led to “potential collaboration” or a “confirmed agreement”.This year the companies interested in taking part can register until 24th October via the Brokerage Event platform on the IoTSWC website, attaching a description of the products, services and technologies they are offering or looking for. From 25th September to 31st October the companies that have signed up will select the business collaboration profiles that best suit their interests and request a meeting to set up the agendas for the interviews at IoTSWC 2019.Organized by Fira de Barcelona in partnership with the Industrial Internet Consortium (IIC), IoTSWC is an international event showcasing innovations in the industrial internet of things (IIoT), and the only one that combines a trade exhibition, a congress, testbeds, and high-level professional networking. In this year’s edition, it expects to bring together 400 exhibiting companies and over 400 speakers from all over the world, surpassing the figure of 16,000 attendees in 2018."
"The fifth edition of the IoT Solutions World Congress will focus on Distributed Computing, Cognitive Systems, and AI",https://iot.eetimes.com/the-fifth-edition-of-the-iot-solutions-world-congress-will-focus-on-distributed-computing-cognitive-systems-and-ai/,https://iot.eetimes.com/wp-content/uploads/sites/2/2019/06/iot-solutions-world-congress-450x270.jpg,Technology Trends,"July 1, 2019","The fifth edition of the IoT Solutions World Congress will take place in Barcelona, Fira Gran Via, from Oct. 29 to Oct. 31, 2019. IoT Times is a Global Media Partner of the show, and we will be there to cover it from start to finish.Roger Bou is the Director of the IoT Congress, and the Technology Business Director of Fira Barcelona, the city’s fairs organization. He holds an MBA from ESADE Business School.We talked to Bou about this year’s show, the impact of 5G and AI in industrial IoT, and why Barcelona is attracting talent and companies in the IT industry.You can watch our interview with Roger Bou below. A full transcript of the interview follows the clip.IoT Times:      We are here with Roger Bou, Director of the IoT Solutions World Congress in Barcelona, and we are going to talk about this year’s show. Good afternoon, Roger. How are you doing?IoT TimesRoger Bou:    Hi, Pablo. How are you?Roger BouIoT Times:      This year will mark the fifth edition of the show. What do you think has changed in the IoT market during the past five years?IoT TimesRoger Bou:    Well, many things have changed during the past five years. If you remember, five years ago, people used to talk about M2M, not even about IoT. And I can remember clearly the first edition of the IoT [World Congress], that companies came here, and they didn’t have real solutions for IoT. They just were expecting a big growth of the market, and they wanted to be part of it in the future, but they didn’t really know what kind of solutions would these connective things develop for each of the industries now. And if you look now, you can see a solution for each of the vertical industries. In fact, this year, in this edition, you will see solutions that will impact very deep in the energy industry, in the healthcare industry, in the manufacturing industry, and not only in predictive maintenance or increasing productivity but also in the way they relate with their customers, and getting customer satisfaction with their solutions. So things have changed deeply, from just an expectation, to thinking of this will change the world, and have a big opportunity to deliver real solutions implemented in the market.Roger BouIoT Times:      That’s great. Why do you think Barcelona as a city is so attractive for technology companies to come here and do all these conferences?IoT TimesRoger Bou:    Well, that’s a good question, because Barcelona, you know well, has a very nice weather, nice people, good food. But I think the clue is not only this. That also is important, of course, but because it has a lot of talented people, it’s a hub for talent. I think it’s the fifth city in the world where people want to work. So it’s easy to attract talent here to Barcelona, and there’s a hub for talent and for the companies right now. So I think that mobile helped, once the Mobile [World Congress came] here, and started doing their event here year after year, and also the public, private collaboration between the institutions here and the private industry has helped to that. And so now I think we have become a hub for tech companies and for talent, and talent is, I think, the most needed resource for tech companies to success. So if you have the talent, you have the companies here.Roger BouIoT Times:      You are now preparing for this year’s show. Can you mention any technology that will be special this year?IoT TimesRoger Bou:    We’ll have some new technologies. I would mention 5G. A lot of people [are] speaking about 5G nowadays. We have just reached an agreement with Mobile World Capital to deploy here in the show, 5G for solutions in vertical industries. So you will be able to see mobility solutions in the show, autonomous vehicles working with 5G, and also solutions for healthcare and manufacturing, also deployed here during the event. So this is one of the enabling technologies for IoT that will help to develop IoT easier and faster. And we’ll have that, but we also are working very hard on blockchain and decentralized internet, and we’ll have workshops for developers and programmers to get real knowledge here in the show, on how different platforms of blockchain work, and how decentralized internet work, and cybersecurity. So we’re working different technologies, all of them with the same goal that’s helping digitize industries.Roger BouIoT Times:      During the past two-three years, the buzzwords today are artificial intelligence, machine learning, neural networks. How do you see all these technologies working on IoT and the impact of the technology in this ecosystem?IoT TimesRoger Bou:    Well I think that nowadays, most of the IoT solutions, they have also artificial intelligence on them, and it’s applying artificial intelligence on the connectivity, it’s what will give big changes and solutions to the IoT market, because it’s not only about connecting things but giving intelligence to these connections, so it can have intelligent decisions on the input that connections gives to you. And this is what will change really the market now. So I think it’s critical, and that’s why a year ago we adopted this technology in the IoT Solutions World Congress, and we have also the Artificial Intelligence and Cognitive Systems Congress inside the IoT. And it’s getting more and more attractive year after year.Roger BouIoT Times:      That’s great. What are your expectations for this year’s show, in terms of attendance and people, companies, etc.?IoT TimesRoger Bou:    Well, if you look at the history year after year, we have more or less doubled in size year after year. And this year, luckily, I would say we’ll be again doubling. Cause if you remember last edition, we were in pavilion number two [of Fira Gran Via], not in all of it, and this year, we have all pavilion number two sold out, ready, and we are working now in pavilion number one, so we’ll have two pavilions working. Probably only IoT will be in pavilion number two, and pavilion number one [will be] about blockchain, the blockchain workshops, the decentralized internet, and cybersecurity, and maybe artificial intelligence.  It depends on how sales of exhibition space goes. So, we have great expectations.Roger BouIoT Times:      Okay, great. Thank you very much. I wish you a very good show.IoT TimesRoger Bou:    Thank you very much. See you there.Roger Bou"
What 3 IoT stocks should you buy right now?,https://iot.eetimes.com/what-3-iot-stocks-should-you-buy-right-now/,https://iot.eetimes.com/wp-content/uploads/sites/2/2018/01/story29-450x270.jpg,Technology Trends,"May 28, 2019","There has been an explosion of Internet of Things technologies and solutions in recent years. And while some companies have already come and gone, there are a few exciting ventures in the market that are worth taking a closer look at from an investor’s perspective.Yahoo Finance issued a special report that highlights three companies that are well established for further growth in the IoT sector in the very near future.1. DexCom, Inc. | DXCM1. DexCom, Inc. | DXCMDexCom is a medical device firm that has created a small sensor which gets placed beneath a diabetic’s skin to help them continuously monitor their glucose levels through a companion device, or via an application on compatible smartphones or smartwatches. This solution eliminates finger pricks and are part of a new wave of medical tech that could one day see people around the world monitor their health at all times for a more effective preventive medical future. The company’s stock has climbed 75% over the past two years.2. Honeywell International Inc. HON2. Honeywell International Inc. HONHoneywell is well-established in the IoT space, as it is a leader in smart, connected-household devices, including thermostats, security offerings and more. The company also sells enterprise level IoT products and solutions for the aerospace industry, manufacturing, oil and gas, healthcare, and more. Honeywell is coming off top and bottom-line beats in Q1 2019, and the company’s revenues jumped 8% organically last quarter on the back of strength in its long-cycle businesses such as U.S. defense, commercial aerospace, and warehouse and process automation. The company’s dividend yield currently rests at 1.95% and its stock price has soared 28% in 2019, hitting new 52-week highs along the way.3. Microsoft MSFT3. Microsoft MSFTMicrosoft is coming off a better-than-anticipated quarter that saw its Intelligent Cloud business sales jump a whopping 22%. Specifically, the company’s Azure division sales grew 73%. The Seattle-based firm’s expansion into new growth areas, such as cloud and IoT, along with the continued strength of its core businesses, is projected to help MSFT post 13.1% revenue growth in fiscal 2019.Read the full article for additional insight."
New plug-and-play module makes IoT sensing even easier,https://iot.eetimes.com/new-plug-and-play-module-makes-iot-sensing-even-easier/,https://iot.eetimes.com/wp-content/uploads/sites/2/2019/05/stmicro-plug-and-play-iot-450x270.png,Technology Trends,"May 21, 2019","STMicro has introduced a ready-to-use, wireless IoT and wearable sensor platform kit, designed for everyone from students to professional developers.Formally referred to as SensorTile.box, this new IoT sensing evaluation kit helps designers understand how to collect and send sensor information to the cloud. It also shows how easy it is to connect to the cloud.SensorTile.box, The platform can be adjusted to any skill level. That means it can be used for learning, prototyping, or using the modules for commercial products.Here’s a more detailed breakdown from the release:SensorTile.box  provides certified out-of-the-box connection to Microsoft Azure IoT Central. This helps simplify connecting smart devices to the cloud for data capture and analysis, whether you’re a beginner or IoT professional.SensorTile.box The on-board sensors include:SensorTile.box is meant for a range of sensing, tracking, and monitoring uses cases. It contains ST MEMS devices for motion, context, and environmental sensing housed in a 57 × 38 × 20-mm IP54 plastic container. The MEMS sensors are managed using an ultra-low-power STM32L4R9 microcontroller. The kit is delivered ready to use with a 500-mAh lithium battery and 8-GB microSD card. It is expected to be available in June at www.st.com/sensortilebox or from ST’s distributors.SensorTile.boxwww.st.com/sensortileboxST’s distributorsThe commercial module and associated services are provided by FAE Technology, an authorized ST Partner company.FAE TechnologyVia our sister site ElectronicProductshttps://www.electronicproducts.com/Internet_of_Things/Sensors/STMicro_makes_IoT_sensing_easier_with_plug_and_play_module.aspx"
The IoT Solutions World Congress 2019 announces its first speakers and sessions,https://iot.eetimes.com/the-iot-solutions-world-congress-2019-announces-its-first-speakers-and-sessions/,https://iot.eetimes.com/wp-content/uploads/sites/2/2019/05/iotswc-450x270.jpg,Technology Trends,"May 15, 2019","BARCELONA – May 9, 2019 – IoTSWC 2019, which will be held from 29th to 31st October in Fira de Barcelona’s Gran Via venue, will be based around nine core themes: open industry; technologies enabling IoT, connected transport; manufacturing; energy and supplies; healthcare; construction and infrastructures; artificial intelligence; and blockchain. There will be over 200 sessions including talks, round tables and presentations, and more than 400 speakers are expected to participate.BARCELONA – May 9, 2019Among the first confirmed experts is Joe Barkai, analyst and author of “The Outcome Economy: How the Industrial Internet of Things is Transforming Every Business”. who will reflect on the development of artificial intelligence. Other confirmed speakers at the event include Erkut Ekinci, head of IT at Hugo Boss; Emmanuel Cox, head of digital transformation at SNCF Réseau; Daniel Wilson, director of business development at TradeLens-Maersk GTD; and Gloria Zaionz, a prestigious emerging technology expert.The Outcome Economy: How the Industrial Internet of Things is Transforming Every Business”. Additionally the following executives from global companies providing solutions to digitalize all types of industries have been confirmed to attend K. Eric Harper (ABB), Teresa Tung and Edy Liongosari (Accenture Labs), Dirk Slama (Bosch Software Innovations), Said Tabet (Dell), Jake Gostylo (Dun & Bradstreet), Shannon Lucas (Ericsson), Garret Miller (GE Current), Jennifer Bennett (Google Cloud), Beverly Rider (Hitachi), Maria Schwenger (Honeywell), Wael William Diab (Huawei), Juan José Ruiz (IBM), Chris Pendleton (Microsoft), Shyam Varan Nath (Oracle Corporation), Brad Klenz (SAS), Charles Paumelle, (Thales Group) and Madhusudan Pai (Wipro).The program committee is also adding the finishing touches to the topics and selecting other success stories with the aim of providing knowledge to help accelerate the digital transformation of companies in different sectors and provide an overview of the state of application of disruptive technologies such as IoT, artificial intelligence and blockchain.In the Age of Intelligent MachinesIn the Age of Intelligent MachinesIoTSWC 2019 will analyze the implementation status of artificial intelligence and automatic learning technologies for process improvement. It will also address issues related to standardization, as well as ethical aspects and social responsibilities that arise at the beginning of the era of smart machines. In this regard, it will also address the relationship and role of people and machines in Industry 4.0 to improve safety, productivity and processes.In addition, IoT enabling technologies will be discussed from the experiences contributed by companies from different industrial sectors. Special attention will be given to the potential provided by “Digital Twins”, one of the main strategic trends in the industrial IoT.The IoTSWC will also present good practices and success stories of companies that have implemented the IoT, artificial intelligence and blockchain in their activity, achieving significant competitive advantages. For example, the US firm Advanced Disposal Services will explain how it has transformed the waste management and recycling model through the use of mobile technologies, IoT and data analytics. For its part, Pentair will talk about various intelligent solutions for water management in industry, businesses and the home. The French public railway company SNCF) will also present the results obtained after applying predictive maintenance via IoT on its 30,000km of track, 15,000 trains and 3,000 stations.  Meanwhile, Hugo Boss will focus on how automatic learning is changing its production systems and market access.For its part, Legal Aid Ontario corporation responsible for administering the legal aid program in that Canadian province will present its case for digitization and use of blockchain solutions. Along the same lines, Maersk will announce concrete achievements in the use of blockchain in the maritime transport industry and the cost savings it represents.Time will also be spent analyzing the healthcare revolution via the IoT with examples from the UCSF Health hospital consortia in California and Radboudumc in the Netherlands; learning from Amaresco how large energy consumers (from industries to cities) can reduce their carbon footprint through digitalization, as well as intelligent and connected solutions for upgrading buildings and infrastructures; or explaining how blockchain contributes to data privacy and improving services that local governments offer to citizens. We will also look at technologies needed in this new wave of digitalization such as LoRaWAN, 5G and ZigBee.About IoTSWCAbout IoTSWCThe Internet of Things Solutions World Congress, IoTSWC, is the largest event in the world specializing in digitalizing industries and the only one that combines a commercial exhibition with knowledge, testbeds and professional networking at the highest level. It is organized by Fira de Barcelona in collaboration with the Industrial Internet Consortium. In its next edition, it expects to bring together 400 exhibiting companies and more than 400 speakers from all over the world, as well as surpassing the figure of 16,000 attendees in 2018."
"How IoT, artificial intelligence and edge computing are re-shaping thermal design",https://iot.eetimes.com/how-iot-artificial-intelligence-and-edge-computing-are-re-shaping-thermal-design/,https://iot.eetimes.com/wp-content/uploads/sites/2/2019/05/thermal-management-iot-450x270.jpg,Technology Trends,"May 6, 2019","With the proliferation of connected technologies, design engineers are being pushed to deliver products that are safer, more powerful, and increasingly reliable. A recent concern to crop up has to do with thermal applications – specifically, how the application of thermal analysis is an increasingly important step in the process of designing electronics devices for the IT and data center sectors.Over the next year, new thermal design priorities will largely be driven by technologies related to the internet of things (IoT), artificial intelligence (AI), edge computing and 5G solutions. In fact, recent research from Future Facilities, which makes thermal design software, reported the following:During a digital roundtable event, thermal designers, engineers, and experts from a variety of organizations — including Facebook, HP Enterprise, QuantaCool, Engineered Fluids, CommScope, Vertiv, 6SigmaET, and Binghamton University — gathered to compare notes. The group identified a handful of thermal design priorities, including:At present, design engineers currently understand the complexity of thermal issues relating to these new technologies. But to improve processes and performances, they need to better understand the nuances. Author Hailey McKeefrey cites the following as an example:To further embolden this point, Ernesto Ferrer, thermal engineer at HP Enterprise is quoted saying: “Both AI and the IoT will drive innovative cooling solutions in the future in order to meet changing thermal demands. Components and systems that were air-cooled will need to use evermore innovative cooling techniques — increasingly liquid cooling, hybrid cooling, and full immersion cooling.”What’s more, engineers are beginning to struggle with the potentially harsher environments that will be present in emerging edge data centers. “Edge computing will mean taking data centers in a telecom-centric direction; this will require a cross-over period between these two industries that tend to cool their systems in completely different ways,” said Tom Craft, director of engineering at CommScope.Read the rest of the story on our sister site EEWeb"
